batter,bowling_team,runs,balls,dismissals,fours,sixes,strike_rate,average
FY Fazal,Sunrisers Hyderabad,44,40,41,5,0,110.00000000000001,1.0731707317073171
Fazalhaq Farooqi,Gujarat Titans,1,5,5,0,0,20.0,0.2
Fazalhaq Farooqi,Royal Challengers Bengaluru,4,10,10,0,0,40.0,0.4
G Coetzee,Chennai Super Kings,5,5,5,1,0,100.0,1.0
G Coetzee,Gujarat Titans,1,3,3,0,0,33.33333333333333,0.3333333333333333
G Coetzee,Kolkata Knight Riders,8,7,7,0,1,114.28571428571428,1.1428571428571428
G Coetzee,Lucknow Super Giants,1,2,2,0,0,50.0,0.5
G Coetzee,Mumbai Indians,12,6,6,1,1,200.0,2.0
G Coetzee,Rajasthan Royals,4,10,10,0,0,40.0,0.4
G Gambhir,Chennai Super Kings,429,347,356,49,8,123.63112391930835,1.2050561797752808
G Gambhir,Delhi Capitals,413,332,339,49,6,124.39759036144578,1.2182890855457227
G Gambhir,Kolkata Knight Riders,155,126,128,19,1,123.01587301587303,1.2109375
G Gambhir,Mumbai Indians,467,405,418,53,8,115.30864197530863,1.1172248803827751
G Gambhir,Other,307,251,264,34,3,122.31075697211156,1.1628787878787878
G Gambhir,Punjab Kings,730,591,613,92,4,123.51945854483925,1.1908646003262642
G Gambhir,Rajasthan Royals,423,351,367,46,4,120.51282051282051,1.1525885558583107
G Gambhir,Rising Pune Supergiants,97,71,73,11,2,136.61971830985914,1.3287671232876712
G Gambhir,Royal Challengers Bengaluru,647,481,498,78,12,134.51143451143452,1.2991967871485943
G Gambhir,Sunrisers Hyderabad,549,449,468,61,11,122.271714922049,1.1730769230769231
GB Hogg,Chennai Super Kings,2,1,1,0,0,200.0,2.0
GB Hogg,Mumbai Indians,2,5,5,0,0,40.0,0.4
GB Hogg,Punjab Kings,5,5,5,0,0,100.0,1.0
GB Hogg,Royal Challengers Bengaluru,13,11,11,1,0,118.18181818181819,1.1818181818181819
GC Smith,Chennai Super Kings,158,133,138,15,4,118.796992481203,1.144927536231884
GC Smith,Delhi Capitals,123,129,136,18,0,95.34883720930233,0.9044117647058824
GC Smith,Kolkata Knight Riders,41,52,52,5,0,78.84615384615384,0.7884615384615384
GC Smith,Mumbai Indians,56,62,62,8,0,90.32258064516128,0.9032258064516129
GC Smith,Other,24,24,27,3,0,100.0,0.8888888888888888
GC Smith,Punjab Kings,79,51,53,12,1,154.90196078431373,1.490566037735849
GC Smith,Royal Challengers Bengaluru,146,124,129,20,2,117.74193548387098,1.1317829457364341
GC Smith,Sunrisers Hyderabad,112,93,94,13,2,120.43010752688173,1.1914893617021276
GC Viljoen,Delhi Capitals,3,6,6,0,0,50.0,0.5
GC Viljoen,Royal Challengers Bengaluru,0,1,1,0,0,0.0,0.0
GD McGrath,Mumbai Indians,0,2,2,0,0,0.0,0.0
GD McGrath,Rajasthan Royals,4,3,3,1,0,133.33333333333331,1.3333333333333333
GD Phillips,Chennai Super Kings,14,8,8,1,1,175.0,1.75
GD Phillips,Delhi Capitals,14,9,10,1,1,155.55555555555557,1.4
GD Phillips,Kolkata Knight Riders,8,12,12,0,1,66.66666666666666,0.6666666666666666
GD Phillips,Lucknow Super Giants,0,1,1,0,0,0.0,0.0
GD Phillips,Mumbai Indians,5,17,17,0,0,29.411764705882355,0.29411764705882354
GD Phillips,Punjab Kings,25,17,17,1,1,147.05882352941177,1.4705882352941178
GD Phillips,Rajasthan Royals,36,17,17,1,4,211.76470588235296,2.1176470588235294
GD Phillips,Royal Challengers Bengaluru,5,4,4,1,0,125.0,1.25
GF Linde,Gujarat Titans,16,10,10,3,0,160.0,1.6
GF Linde,Royal Challengers Bengaluru,7,7,7,1,0,100.0,1.0
GH Vihari,Chennai Super Kings,13,16,16,1,0,81.25,0.8125
GH Vihari,Delhi Capitals,28,32,34,2,1,87.5,0.8235294117647058
GH Vihari,Kolkata Knight Riders,15,30,34,0,0,50.0,0.4411764705882353
GH Vihari,Mumbai Indians,82,70,71,9,0,117.14285714285715,1.1549295774647887
GH Vihari,Other,12,20,21,1,0,60.0,0.5714285714285714
GH Vihari,Punjab Kings,62,59,59,8,0,105.08474576271188,1.0508474576271187
GH Vihari,Rajasthan Royals,24,45,46,0,0,53.333333333333336,0.5217391304347826
GH Vihari,Royal Challengers Bengaluru,48,49,50,2,0,97.95918367346938,0.96
GHS Garton,Punjab Kings,0,1,1,0,0,0.0,0.0
GHS Garton,Sunrisers Hyderabad,2,3,3,0,0,66.66666666666666,0.6666666666666666
GJ Bailey,Chennai Super Kings,71,35,35,10,2,202.85714285714283,2.0285714285714285
GJ Bailey,Delhi Capitals,52,53,54,5,1,98.11320754716981,0.9629629629629629
GJ Bailey,Kolkata Knight Riders,173,144,146,14,5,120.13888888888889,1.1849315068493151
GJ Bailey,Mumbai Indians,136,94,95,9,5,144.6808510638298,1.431578947368421
GJ Bailey,Punjab Kings,24,23,23,5,0,104.34782608695652,1.0434782608695652
GJ Bailey,Rajasthan Royals,50,36,38,3,2,138.88888888888889,1.3157894736842106
GJ Bailey,Royal Challengers Bengaluru,50,65,65,4,0,76.92307692307693,0.7692307692307693
GJ Bailey,Sunrisers Hyderabad,107,94,96,9,4,113.82978723404256,1.1145833333333333
GJ Maxwell,Chennai Super Kings,381,202,213,35,23,188.6138613861386,1.7887323943661972
GJ Maxwell,Delhi Capitals,233,165,173,19,11,141.21212121212122,1.346820809248555
GJ Maxwell,Gujarat Titans,88,45,46,10,5,195.55555555555554,1.9130434782608696
GJ Maxwell,Kolkata Knight Riders,494,356,368,43,24,138.7640449438202,1.3423913043478262
GJ Maxwell,Lucknow Super Giants,95,57,58,6,8,166.66666666666669,1.6379310344827587
GJ Maxwell,Mumbai Indians,437,273,285,43,23,160.0732600732601,1.5333333333333334
GJ Maxwell,Other,66,41,41,2,6,160.97560975609758,1.6097560975609757
GJ Maxwell,Punjab Kings,107,75,79,7,6,142.66666666666669,1.3544303797468353
GJ Maxwell,Rajasthan Royals,398,252,265,35,21,157.93650793650792,1.5018867924528303
GJ Maxwell,Rising Pune Supergiants,76,37,41,6,6,205.4054054054054,1.853658536585366
GJ Maxwell,Royal Challengers Bengaluru,103,81,82,7,6,127.16049382716051,1.2560975609756098
GJ Maxwell,Sunrisers Hyderabad,342,234,245,25,22,146.15384615384613,1.3959183673469389
GR Napier,Kolkata Knight Riders,15,16,16,1,0,93.75,0.9375
Gulbadin Naib,Rajasthan Royals,19,15,15,1,1,126.66666666666666,1.2666666666666666
Gurkeerat Singh,Chennai Super Kings,48,43,46,6,0,111.62790697674419,1.0434782608695652
Gurkeerat Singh,Delhi Capitals,61,35,37,8,2,174.28571428571428,1.6486486486486487
Gurkeerat Singh,Kolkata Knight Riders,75,70,72,7,3,107.14285714285714,1.0416666666666667
Gurkeerat Singh,Mumbai Indians,22,20,21,3,0,110.00000000000001,1.0476190476190477
Gurkeerat Singh,Other,0,3,3,0,0,0.0,0.0
Gurkeerat Singh,Rajasthan Royals,58,59,62,5,0,98.30508474576271,0.9354838709677419
Gurkeerat Singh,Rising Pune Supergiants,51,30,30,3,3,170.0,1.7
Gurkeerat Singh,Royal Challengers Bengaluru,40,41,42,5,0,97.5609756097561,0.9523809523809523
Gurkeerat Singh,Sunrisers Hyderabad,156,121,123,18,3,128.92561983471074,1.2682926829268293
H Das,Mumbai Indians,2,5,5,0,0,40.0,0.4
H Klaasen,Chennai Super Kings,61,63,64,4,1,96.82539682539682,0.953125
H Klaasen,Delhi Capitals,134,76,81,7,9,176.3157894736842,1.654320987654321
H Klaasen,Gujarat Titans,138,94,96,8,7,146.80851063829786,1.4375
H Klaasen,Kolkata Knight Riders,371,206,215,21,25,180.0970873786408,1.7255813953488373
H Klaasen,Lucknow Super Giants,182,115,120,14,7,158.26086956521738,1.5166666666666666
H Klaasen,Mumbai Indians,244,140,147,22,13,174.28571428571428,1.6598639455782314
H Klaasen,Punjab Kings,111,82,88,7,4,135.3658536585366,1.2613636363636365
H Klaasen,Rajasthan Royals,198,112,117,11,13,176.78571428571428,1.6923076923076923
H Klaasen,Royal Challengers Bengaluru,265,141,147,17,18,187.94326241134752,1.8027210884353742
HC Brook,Chennai Super Kings,18,13,13,3,0,138.46153846153845,1.3846153846153846
HC Brook,Delhi Capitals,7,16,16,0,0,43.75,0.4375
HC Brook,Kolkata Knight Riders,100,59,62,12,3,169.4915254237288,1.6129032258064515
HC Brook,Lucknow Super Giants,3,4,4,0,0,75.0,0.75
HC Brook,Mumbai Indians,9,8,8,2,0,112.5,1.125
HC Brook,Punjab Kings,13,14,14,3,0,92.85714285714286,0.9285714285714286
HC Brook,Rajasthan Royals,13,21,21,1,0,61.904761904761905,0.6190476190476191
HC Brook,Royal Challengers Bengaluru,27,19,21,2,1,142.10526315789474,1.2857142857142858
HE van der Dussen,Delhi Capitals,12,10,10,1,0,120.0,1.2
HE van der Dussen,Gujarat Titans,6,10,11,0,0,60.0,0.5454545454545454
HE van der Dussen,Lucknow Super Giants,4,4,4,1,0,100.0,1.0
HF Gurney,Chennai Super Kings,1,5,5,0,0,20.0,0.2
HH Gibbs,Chennai Super Kings,150,140,145,15,4,107.14285714285714,1.0344827586206897
HH Gibbs,Delhi Capitals,53,54,56,3,4,98.14814814814815,0.9464285714285714
HH Gibbs,Kolkata Knight Riders,224,218,225,24,4,102.75229357798166,0.9955555555555555
HH Gibbs,Mumbai Indians,102,80,83,12,4,127.49999999999999,1.2289156626506024
HH Gibbs,Punjab Kings,113,116,118,9,3,97.41379310344827,0.9576271186440678
HH Gibbs,Rajasthan Royals,52,44,46,5,2,118.18181818181819,1.1304347826086956
HH Gibbs,Royal Challengers Bengaluru,192,155,164,15,10,123.87096774193549,1.170731707317073
HH Pandya,Chennai Super Kings,210,146,148,8,15,143.83561643835617,1.4189189189189189
HH Pandya,Delhi Capitals,363,276,285,27,18,131.52173913043478,1.2736842105263158
HH Pandya,Gujarat Titans,45,33,36,2,4,136.36363636363635,1.25
HH Pandya,Kolkata Knight Riders,413,249,261,37,21,165.86345381526104,1.582375478927203
HH Pandya,Lucknow Super Giants,184,143,143,11,9,128.67132867132867,1.2867132867132867
HH Pandya,Mumbai Indians,69,44,44,8,2,156.8181818181818,1.5681818181818181
HH Pandya,Other,19,22,23,2,0,86.36363636363636,0.8260869565217391
HH Pandya,Punjab Kings,312,208,218,26,17,150.0,1.4311926605504588
HH Pandya,Rajasthan Royals,515,298,317,48,24,172.81879194630872,1.6246056782334384
HH Pandya,Rising Pune Supergiants,81,56,61,6,6,144.64285714285714,1.3278688524590163
HH Pandya,Royal Challengers Bengaluru,402,244,264,28,27,164.75409836065575,1.5227272727272727
HH Pandya,Sunrisers Hyderabad,226,208,215,15,9,108.65384615384615,1.0511627906976744
HM Amla,Delhi Capitals,36,37,39,5,0,97.2972972972973,0.9230769230769231
HM Amla,Kolkata Knight Riders,25,27,28,4,0,92.5925925925926,0.8928571428571429
HM Amla,Mumbai Indians,104,65,68,8,6,160.0,1.5294117647058822
HM Amla,Other,169,100,101,17,7,169.0,1.6732673267326732
HM Amla,Rising Pune Supergiants,58,54,57,6,2,107.40740740740742,1.0175438596491229
HM Amla,Royal Challengers Bengaluru,89,67,68,6,4,132.8358208955224,1.3088235294117647
HM Amla,Sunrisers Hyderabad,96,57,57,14,2,168.42105263157893,1.6842105263157894
HR Shokeen,Chennai Super Kings,61,61,63,8,0,100.0,0.9682539682539683
HR Shokeen,Lucknow Super Giants,0,1,1,0,0,0.0,0.0
HR Shokeen,Royal Challengers Bengaluru,5,3,3,1,0,166.66666666666669,1.6666666666666667
HV Patel,Chennai Super Kings,53,46,48,2,5,115.21739130434783,1.1041666666666667
HV Patel,Delhi Capitals,11,14,14,0,1,78.57142857142857,0.7857142857142857
HV Patel,Gujarat Titans,0,1,1,0,0,0.0,0.0
HV Patel,Kolkata Knight Riders,52,42,46,6,1,123.80952380952381,1.1304347826086956
HV Patel,Lucknow Super Giants,16,14,14,1,0,114.28571428571428,1.1428571428571428
HV Patel,Mumbai Indians,17,19,20,1,1,89.47368421052632,0.85
HV Patel,Punjab Kings,49,26,28,6,2,188.46153846153845,1.75
HV Patel,Rajasthan Royals,40,34,35,1,3,117.64705882352942,1.1428571428571428
HV Patel,Royal Challengers Bengaluru,0,3,3,0,0,0.0,0.0
HV Patel,Sunrisers Hyderabad,36,34,36,0,2,105.88235294117648,1.0
Harbhajan Singh,Chennai Super Kings,171,122,130,13,12,140.1639344262295,1.3153846153846154
Harbhajan Singh,Delhi Capitals,99,73,77,11,4,135.6164383561644,1.2857142857142858
Harbhajan Singh,Kolkata Knight Riders,74,56,59,7,4,132.14285714285714,1.2542372881355932
Harbhajan Singh,Mumbai Indians,11,10,11,1,0,110.00000000000001,1.0
Harbhajan Singh,Other,40,41,42,4,1,97.5609756097561,0.9523809523809523
Harbhajan Singh,Punjab Kings,136,94,98,12,9,144.6808510638298,1.3877551020408163
Harbhajan Singh,Rajasthan Royals,66,40,41,4,4,165.0,1.6097560975609757
Harbhajan Singh,Rising Pune Supergiants,52,32,33,7,2,162.5,1.5757575757575757
Harbhajan Singh,Royal Challengers Bengaluru,69,50,50,8,1,138.0,1.38
Harbhajan Singh,Sunrisers Hyderabad,115,86,95,12,5,133.72093023255815,1.2105263157894737
Harmeet Singh,Chennai Super Kings,0,1,1,0,0,0.0,0.0
Harmeet Singh,Kolkata Knight Riders,14,6,6,3,0,233.33333333333334,2.3333333333333335
Harmeet Singh,Rajasthan Royals,1,1,1,0,0,100.0,1.0
Harmeet Singh,Sunrisers Hyderabad,3,4,4,0,0,75.0,0.75
Harpreet Brar,Chennai Super Kings,17,13,13,2,0,130.76923076923077,1.3076923076923077
Harpreet Brar,Delhi Capitals,36,26,30,3,2,138.46153846153845,1.2
Harpreet Brar,Gujarat Titans,38,19,21,4,2,200.0,1.8095238095238095
Harpreet Brar,Kolkata Knight Riders,31,27,28,3,2,114.81481481481481,1.1071428571428572
Harpreet Brar,Lucknow Super Giants,6,4,4,1,0,150.0,1.5
Harpreet Brar,Mumbai Indians,40,41,43,3,1,97.5609756097561,0.9302325581395349
Harpreet Brar,Rajasthan Royals,3,3,3,0,0,100.0,1.0
Harpreet Brar,Royal Challengers Bengaluru,54,50,51,2,3,108.0,1.0588235294117647
Harpreet Brar,Sunrisers Hyderabad,19,20,21,1,0,95.0,0.9047619047619048
Harpreet Singh,Gujarat Titans,14,19,19,0,0,73.68421052631578,0.7368421052631579
Harpreet Singh,Kolkata Knight Riders,6,6,6,0,0,100.0,1.0
Harpreet Singh,Lucknow Super Giants,22,22,22,3,0,100.0,1.0
Harpreet Singh,Mumbai Indians,54,43,43,6,2,125.5813953488372,1.255813953488372
Harpreet Singh,Rajasthan Royals,13,19,19,0,0,68.42105263157895,0.6842105263157895
Harpreet Singh,Royal Challengers Bengaluru,14,10,10,1,1,140.0,1.4
Harsh Dubey,Kolkata Knight Riders,9,3,4,2,0,300.0,2.25
Harsh Dubey,Lucknow Super Giants,0,1,1,0,0,0.0,0.0
Harsh Dubey,Punjab Kings,1,2,2,0,0,50.0,0.5
Harsh Dubey,Royal Challengers Bengaluru,3,3,4,0,0,100.0,0.75
Harshit Rana,Delhi Capitals,0,2,2,0,0,0.0,0.0
Harshit Rana,Gujarat Titans,1,2,2,0,0,50.0,0.5
Harshit Rana,Lucknow Super Giants,12,10,10,2,0,120.0,1.2
Harshit Rana,Mumbai Indians,4,8,8,0,0,50.0,0.5
Harshit Rana,Punjab Kings,3,6,6,0,0,50.0,0.5
Harshit Rana,Royal Challengers Bengaluru,5,6,6,1,0,83.33333333333334,0.8333333333333334
Harshit Rana,Sunrisers Hyderabad,34,22,23,2,3,154.54545454545453,1.4782608695652173
I Malhotra,Delhi Capitals,7,4,4,1,0,175.0,1.75
I Sharma,Chennai Super Kings,21,22,22,1,1,95.45454545454545,0.9545454545454546
I Sharma,Kolkata Knight Riders,2,4,4,0,0,50.0,0.5
I Sharma,Mumbai Indians,11,10,10,2,0,110.00000000000001,1.1
I Sharma,Punjab Kings,0,1,1,0,0,0.0,0.0
I Sharma,Rajasthan Royals,5,4,4,0,0,125.0,1.25
I Sharma,Rising Pune Supergiants,1,5,5,0,0,20.0,0.2
I Sharma,Royal Challengers Bengaluru,0,6,7,0,0,0.0,0.0
I Sharma,Sunrisers Hyderabad,17,17,18,1,1,100.0,0.9444444444444444
I Udana,Delhi Capitals,5,5,5,1,0,100.0,1.0
I Udana,Punjab Kings,10,5,5,0,1,200.0,2.0
I Udana,Sunrisers Hyderabad,0,1,1,0,0,0.0,0.0
IC Pandey,Royal Challengers Bengaluru,0,2,2,0,0,0.0,0.0
IK Pathan,Chennai Super Kings,206,168,173,16,7,122.61904761904762,1.1907514450867052
IK Pathan,Delhi Capitals,70,58,59,5,3,120.6896551724138,1.1864406779661016
IK Pathan,Kolkata Knight Riders,231,168,174,20,7,137.5,1.3275862068965518
IK Pathan,Mumbai Indians,91,77,82,6,2,118.18181818181819,1.1097560975609757
IK Pathan,Other,75,69,69,5,2,108.69565217391303,1.0869565217391304
IK Pathan,Punjab Kings,52,64,65,5,0,81.25,0.8
IK Pathan,Rajasthan Royals,133,126,129,10,3,105.55555555555556,1.0310077519379846
IK Pathan,Royal Challengers Bengaluru,146,83,90,13,9,175.9036144578313,1.6222222222222222
IK Pathan,Sunrisers Hyderabad,146,137,144,8,5,106.56934306569343,1.0138888888888888
IR Jaggi,Kolkata Knight Riders,6,16,16,0,0,37.5,0.375
IR Jaggi,Mumbai Indians,30,38,39,3,0,78.94736842105263,0.7692307692307693
IR Jaggi,Other,10,7,8,0,0,142.85714285714286,1.25
IR Jaggi,Rajasthan Royals,25,28,29,3,0,89.28571428571429,0.8620689655172413
IR Jaggi,Sunrisers Hyderabad,5,8,8,0,0,62.5,0.625
IS Sodhi,Delhi Capitals,6,11,12,0,0,54.54545454545454,0.5
IS Sodhi,Kolkata Knight Riders,1,6,6,0,0,16.666666666666664,0.16666666666666666
Imran Tahir,Chennai Super Kings,2,2,2,0,0,100.0,1.0
Imran Tahir,Delhi Capitals,0,2,2,0,0,0.0,0.0
Imran Tahir,Mumbai Indians,20,19,19,3,0,105.26315789473684,1.0526315789473684
Imran Tahir,Punjab Kings,4,4,4,1,0,100.0,1.0
Imran Tahir,Rajasthan Royals,4,6,6,1,0,66.66666666666666,0.6666666666666666
Imran Tahir,Royal Challengers Bengaluru,3,4,4,0,0,75.0,0.75
Iqbal Abdulla,Chennai Super Kings,3,7,7,0,0,42.857142857142854,0.42857142857142855
Iqbal Abdulla,Delhi Capitals,7,10,10,0,0,70.0,0.7
Iqbal Abdulla,Mumbai Indians,26,26,28,4,0,100.0,0.9285714285714286
Iqbal Abdulla,Other,45,34,34,4,1,132.35294117647058,1.3235294117647058
Iqbal Abdulla,Rajasthan Royals,1,2,2,0,0,50.0,0.5
Iqbal Abdulla,Sunrisers Hyderabad,6,5,5,1,0,120.0,1.2
Ishan Kishan,Chennai Super Kings,282,218,224,30,9,129.3577981651376,1.2589285714285714
Ishan Kishan,Delhi Capitals,529,365,372,56,21,144.93150684931507,1.4220430107526882
Ishan Kishan,Gujarat Titans,119,105,107,12,2,113.33333333333333,1.1121495327102804
Ishan Kishan,Kolkata Knight Riders,302,200,206,29,17,151.0,1.4660194174757282
Ishan Kishan,Lucknow Super Giants,177,172,180,20,3,102.90697674418605,0.9833333333333333
Ishan Kishan,Mumbai Indians,62,56,59,7,2,110.71428571428572,1.0508474576271187
Ishan Kishan,Punjab Kings,283,235,240,24,11,120.42553191489363,1.1791666666666667
Ishan Kishan,Rajasthan Royals,483,310,322,49,22,155.80645161290323,1.5
Ishan Kishan,Rising Pune Supergiants,31,25,25,3,2,124.0,1.24
Ishan Kishan,Royal Challengers Bengaluru,558,328,336,45,37,170.1219512195122,1.6607142857142858
Ishan Kishan,Sunrisers Hyderabad,385,276,280,35,20,139.4927536231884,1.375
J Arunkumar,Kolkata Knight Riders,22,17,18,5,0,129.41176470588235,1.2222222222222223
J Arunkumar,Punjab Kings,1,3,3,0,0,33.33333333333333,0.3333333333333333
J Arunkumar,Rajasthan Royals,0,3,3,0,0,0.0,0.0
J Botha,Chennai Super Kings,57,63,65,4,1,90.47619047619048,0.8769230769230769
J Botha,Delhi Capitals,93,68,70,11,0,136.76470588235296,1.3285714285714285
J Botha,Kolkata Knight Riders,33,31,31,4,0,106.4516129032258,1.064516129032258
J Botha,Mumbai Indians,49,45,45,2,1,108.88888888888889,1.0888888888888888
J Botha,Other,33,28,28,5,0,117.85714285714286,1.1785714285714286
J Botha,Punjab Kings,17,14,14,2,0,121.42857142857142,1.2142857142857142
J Botha,Rajasthan Royals,2,3,3,0,0,66.66666666666666,0.6666666666666666
J Botha,Royal Challengers Bengaluru,19,20,21,1,0,95.0,0.9047619047619048
J Botha,Sunrisers Hyderabad,106,87,87,10,3,121.83908045977012,1.2183908045977012
J Fraser-McGurk,Chennai Super Kings,0,5,5,0,0,0.0,0.0
J Fraser-McGurk,Gujarat Titans,43,24,26,4,4,179.16666666666669,1.6538461538461537
J Fraser-McGurk,Kolkata Knight Riders,12,7,7,1,1,171.42857142857142,1.7142857142857142
J Fraser-McGurk,Lucknow Super Giants,56,39,44,2,5,143.5897435897436,1.2727272727272727
J Fraser-McGurk,Mumbai Indians,84,28,29,11,6,300.0,2.896551724137931
J Fraser-McGurk,Rajasthan Royals,59,26,26,9,3,226.9230769230769,2.269230769230769
J Fraser-McGurk,Royal Challengers Bengaluru,28,14,15,3,2,200.0,1.8666666666666667
J Fraser-McGurk,Sunrisers Hyderabad,103,50,51,9,9,206.0,2.019607843137255
J Overton,Kolkata Knight Riders,7,6,6,1,0,116.66666666666667,1.1666666666666667
J Overton,Mumbai Indians,4,3,3,1,0,133.33333333333331,1.3333333333333333
J Overton,Rajasthan Royals,54,40,41,2,3,135.0,1.3170731707317074
J Overton,Royal Challengers Bengaluru,37,16,16,4,2,231.25,2.3125
J Suchith,Chennai Super Kings,7,16,16,0,0,43.75,0.4375
J Suchith,Delhi Capitals,14,6,6,2,1,233.33333333333334,2.3333333333333335
J Suchith,Punjab Kings,34,22,22,4,2,154.54545454545453,1.5454545454545454
J Suchith,Rajasthan Royals,0,1,1,0,0,0.0,0.0
J Suchith,Royal Challengers Bengaluru,6,11,11,0,0,54.54545454545454,0.5454545454545454
J Suchith,Sunrisers Hyderabad,9,5,6,0,0,180.0,1.5
J Syed Mohammad,Chennai Super Kings,2,2,3,0,0,100.0,0.6666666666666666
J Syed Mohammad,Delhi Capitals,14,12,12,2,0,116.66666666666667,1.1666666666666667
J Syed Mohammad,Mumbai Indians,9,11,11,1,0,81.81818181818183,0.8181818181818182
J Syed Mohammad,Sunrisers Hyderabad,4,1,1,1,0,400.0,4.0
J Theron,Chennai Super Kings,0,1,2,0,0,0.0,0.0
J Theron,Mumbai Indians,1,1,1,0,0,100.0,1.0
J Theron,Punjab Kings,7,6,6,1,0,116.66666666666667,1.1666666666666667
J Theron,Rajasthan Royals,2,4,4,0,0,50.0,0.5
J Yadav,Delhi Capitals,34,26,26,2,1,130.76923076923077,1.3076923076923077
J Yadav,Rising Pune Supergiants,1,3,5,0,0,33.33333333333333,0.2
J Yadav,Royal Challengers Bengaluru,5,7,7,0,0,71.42857142857143,0.7142857142857143
JA Morkel,Chennai Super Kings,81,63,67,8,2,128.57142857142858,1.208955223880597
JA Morkel,Delhi Capitals,80,60,60,7,5,133.33333333333331,1.3333333333333333
JA Morkel,Kolkata Knight Riders,106,73,77,6,5,145.2054794520548,1.3766233766233766
JA Morkel,Mumbai Indians,39,35,40,2,2,111.42857142857143,0.975
JA Morkel,Other,38,32,33,2,2,118.75,1.1515151515151516
JA Morkel,Punjab Kings,112,84,84,6,5,133.33333333333331,1.3333333333333333
JA Morkel,Rajasthan Royals,254,157,160,17,17,161.78343949044586,1.5875
JA Morkel,Royal Challengers Bengaluru,127,92,96,8,8,138.04347826086956,1.3229166666666667
JA Morkel,Sunrisers Hyderabad,138,91,95,5,9,151.64835164835165,1.4526315789473685
JA Richardson,Chennai Super Kings,15,22,23,2,0,68.18181818181817,0.6521739130434783
JA Richardson,Mumbai Indians,2,2,2,0,0,100.0,1.0
JA Richardson,Rajasthan Royals,0,2,2,0,0,0.0,0.0
JC Archer,Chennai Super Kings,67,35,36,2,6,191.42857142857144,1.8611111111111112
JC Archer,Delhi Capitals,3,8,8,0,0,37.5,0.375
JC Archer,Gujarat Titans,5,6,6,0,0,83.33333333333334,0.8333333333333334
JC Archer,Kolkata Knight Riders,73,45,47,4,5,162.22222222222223,1.553191489361702
JC Archer,Mumbai Indians,62,47,47,6,3,131.91489361702128,1.3191489361702127
JC Archer,Punjab Kings,17,12,12,0,2,141.66666666666669,1.4166666666666667
JC Archer,Royal Challengers Bengaluru,18,18,19,1,1,100.0,0.9473684210526315
JC Archer,Sunrisers Hyderabad,20,14,16,1,1,142.85714285714286,1.25
JC Buttler,Chennai Super Kings,372,271,279,36,11,137.26937269372695,1.3333333333333333
JC Buttler,Delhi Capitals,562,342,353,53,33,164.32748538011697,1.5920679886685551
JC Buttler,Gujarat Titans,198,136,141,27,5,145.58823529411765,1.4042553191489362
